chargeback_id,payment_sequential,chargeback_reason,chargeback_status,chargeback_opened_at,chargeback_closed_at,chargeback_amount,issuer_response,acquirer_response
40542f414acd736bdacaeb85dc7df95a,1,cobranca_duplicada,aberto,43058,43087,69.69,recusado,avaliacao_manual
eb8d44030d2f4ebce460ebce652242e2,2,cobranca_duplicada,ganho,42781,42817,44.34,aprovado,aceito
068c0507e1af74b156beee1db2deed7a,1,cobranca_duplicada,perdido,42981,42988,104.34,aprovado,avaliacao_manual
ddba311fbcd3b55e2964aadd8ca8d231,1,cobranca_duplicada,perdido,42849,42900,121.69,revisando,disputando
61fd7198f99b6dfea49f9a7cd0fe2789,2,cobranca_duplicada,aberto,42842,42872,147.15,revisando,disputando
ea048e4dd31fbc0e639a1aade37c7f3e,1,fraude,perdido,43047,43064,219.23,aprovado,avaliacao_manual
279eab1ce88064419806859e4575a10e,1,fraude,sob_analise,42849,42897,27.50,aprovado,avaliacao_manual
2f864e4c1471571ec2ea1476fa2ba42c,1,cobranca_duplicada,aberto,42782,42795,108.31,recusado,disputando
dceb8e88274c6f42a88a76ed979eb817,1,cobranca_duplicada,perdido,43305,43361,32.69,tempo_excedido,disputando
e91651e27c97f458eb35e67d8cee206b,2,cobranca_duplicada,ganho,43414,43438,36.45,aprovado,disputando
c033e99bf02e103535766475e490aa19,1,fraude,aberto,42891,42945,105.08,recusado,disputando
a8aeb93e160470d999c4ead1c7702124,2,fraude,sob_analise,43337,43392,51.75,tempo_excedido,disputando
26e2e254813a436cdd1ff0c0b0e01132,1,mercadoria_nao_recebida,aberto,43106,43137,97.86,revisando,avaliacao_manual
ab98ff74321e38f5374c79cd84819ec8,1,cobranca_duplicada,ganho,43108,43166,457.08,aprovado,avaliacao_manual
6182f426bfaf3fcacda874e7da0a7561,1,voucher_indisponivel,sob_analise,43371,43398,28.83,revisando,aceito
e383fed56a3263977ef519e546eeb1e7,1,fraude,perdido,43345,43395,53.01,aprovado,aceito
3bf7f5b41faa36638d7516b58bd833a8,2,fraude,aberto,43450,43471,45.00,tempo_excedido,aceito
cb6098eb0d12d5a08efe1a8d977c78a5,2,fraude,sob_analise,42875,42919,531.17,recusado,avaliacao_manual
d799d9179d71dbb119be4733fa817085,1,cobranca_duplicada,sob_analise,43356,43411,83.24,aprovado,aceito
2154126e5b702c936d6507a6c20bd73d,1,cobranca_duplicada,ganho,42801,42858,205.86,recusado,aceito
edf5259d2b67344bab205bdd705eb9f8,2,cobranca_duplicada,sob_analise,42831,42832,113.16,aprovado,avaliacao_manual
feea5d59f129549eaf0fcf3d32e07498,1,cobranca_duplicada,ganho,43019,43034,68.42,aprovado,disputando
fcafab7fc942d51e9f45bfeeb5bb684d,1,cobranca_duplicada,perdido,43462,43465,60.10,aprovado,avaliacao_manual
18feb354fd368bc9d6cd27c5359e2243,1,cobranca_duplicada,perdido,43096,43102,43.00,recusado,avaliacao_manual
a23f721497b1d681e6408ab48c1cf387,2,voucher_indisponivel,perdido,43443,43457,20.00,aprovado,disputando
68a36ddf13d6fcdd7ea00d9ce11026b9,2,cobranca_duplicada,perdido,42794,42849,142.66,revisando,aceito
1a1ef8dc595adbce0e5d75d806d69286,2,voucher_indisponivel,ganho,42966,43004,20.00,aprovado,avaliacao_manual
66e4624ae69e7dc89bd50222b59f581f,1,cobranca_duplicada,perdido,43111,43144,91.68,aprovado,avaliacao_manual
71b6b0dbcea45b0b6225395f940402a3,1,cobranca_duplicada,sob_analise,43426,43478,87.35,aprovado,disputando
0b41129fd5aa1fc7c44db1eaee43862f,2,cobranca_duplicada,sob_analise,43364,43402,374.85,recusado,avaliacao_manual
6ca34a7e19802d00261e550467a965c8,2,voucher_indisponivel,sob_analise,42760,42768,92.57,aprovado,aceito
8366bc5a7f299fe8b982e7e3e4aada34,2,cobranca_duplicada,sob_analise,43349,43375,137.28,aprovado,disputando
cefc3e3c58e8a79b920d05c63e320c69,2,cobranca_duplicada,aberto,43312,43327,66.81,aprovado,avaliacao_manual
e175b8edb692594c903e6a020fe94d8f,1,cobranca_duplicada,perdido,43160,43174,493.51,aprovado,aceito
c6984432d9f4eefb72712f14a8103b6e,2,cobranca_duplicada,sob_analise,43321,43369,180.60,tempo_excedido,aceito
0f02ea56e4c9e7d30adb19a0c3e07b02,1,fraude,aberto,43148,43168,86.02,recusado,avaliacao_manual
38e2829123a2bd1cbe111564824d0abb,2,cobranca_duplicada,ganho,42981,43036,239.64,aprovado,aceito
d789033ff5cafc7de5e78d639e026c72,1,cobranca_duplicada,aberto,43412,43460,102.41,aprovado,disputando
75de3533485debf7b6eb8014b9c9ab76,2,cobranca_duplicada,aberto,42766,42825,46.00,revisando,aceito
1d21d12aea4b6b1a7debf1e5e5604734,2,cobranca_duplicada,aberto,43458,43477,40.05,aprovado,disputando
05dc8285104a0f76f6e8d6b2ff9417b2,2,cobranca_duplicada,sob_analise,43011,43067,144.59,revisando,disputando
96bac00ebfd18ba64dabd7cb27471282,2,cobranca_duplicada,sob_analise,43375,43408,167.45,aprovado,disputando
95be8cd93b77a78622e9a813b31cc0df,1,cobranca_duplicada,ganho,43162,43198,85.58,aprovado,avaliacao_manual
e4e486faca6effbf54e6325fd207319f,2,cobranca_duplicada,ganho,43190,43214,137.43,tempo_excedido,aceito
3f6dd48701c4fd8500f4c6d8862a806e,1,fraude,sob_analise,42927,42937,83.05,revisando,avaliacao_manual
40f48d5dd944f114806d064c0f06b9d6,1,cobranca_duplicada,sob_analise,43420,43472,69.03,aprovado,avaliacao_manual
63bb3cc42964994be6481295c706c8f4,1,cobranca_duplicada,sob_analise,43442,43492,35.09,aprovado,disputando
ef71baaa81b69c4e549f11776ec90f97,1,cobranca_duplicada,ganho,43127,43161,98.56,aprovado,avaliacao_manual
a086251b34a5cee0b8f56c7de72dba72,2,cobranca_duplicada,aberto,43042,43078,116.23,revisando,aceito
aa6e3cc7cf13ef1dc599d1243daee6f6,1,fraude,aberto,43016,43063,152.70,recusado,avaliacao_manual
826a9236d33be907c46cf80986795f73,1,cobranca_duplicada,ganho,43223,43259,50.09,aprovado,avaliacao_manual
2c46f84b185f4aadc82a72d14d089c4d,1,cobranca_duplicada,sob_analise,42788,42804,747.17,aprovado,disputando
6be749c0e984143242faa174d084889f,2,cobranca_duplicada,aberto,42757,42772,223.54,aprovado,disputando
d334b1a2c3f6f0dd083577490b7b6653,2,cobranca_duplicada,aberto,43367,43385,174.88,aprovado,avaliacao_manual
859980aae511377b7230f72d90bfc580,2,cobranca_duplicada,perdido,43057,43064,106.77,aprovado,disputando
6066c3889ab8affd2c01906b2d3b943c,2,cobranca_duplicada,perdido,43109,43156,218.51,recusado,avaliacao_manual
6c690f3acecd6d2c000b1a67a1a699c3,1,cobranca_duplicada,ganho,42765,42787,610.63,aprovado,aceito
fdf128b3630c21adc9ca4fb8a51b68ec,1,mercadoria_nao_recebida,sob_analise,42877,42909,46.20,aprovado,aceito
7b033cb628034cf26d21edbccd4f1350,2,fraude,ganho,42980,43023,102.82,recusado,disputando
97bc7ca0c3993c893f4fd5199e2ae2e8,1,cobranca_duplicada,perdido,42844,42863,60.03,aprovado,aceito
7c0c61f5d61aad026c439caf370a92f2,1,cobranca_duplicada,perdido,43133,43173,230.70,aprovado,aceito
c348c4e34af674e33ac82ad18ce5404c,1,fraude,aberto,43331,43387,39.42,aprovado,avaliacao_manual
ad1958db0db2e99c3c93a66955396d7f,2,fraude,perdido,42856,42857,109.67,aprovado,disputando
d1d0ec044cc554a29e2e8fcb1c0f1002,2,cobranca_duplicada,aberto,43275,43310,81.89,revisando,aceito
be2463c66944514bb175f7a519a72cd7,1,cobranca_duplicada,aberto,42861,42866,160.18,recusado,disputando
d136b518be06f7ea4ea85de10fc1c9af,2,cobranca_duplicada,ganho,43442,43492,65.54,aprovado,disputando
d4ccce5bb74fa1b913fefb501f0d63b5,2,cobranca_duplicada,sob_analise,43012,43024,89.96,aprovado,disputando
b62fb8675350e9d26562d21d74f310bc,2,fraude,perdido,42784,42796,61.69,aprovado,aceito
5c71702893e0335cb82b288f08cacfa0,2,cobranca_duplicada,aberto,43238,43259,131.38,recusado,disputando
ea012d24e4317506128e0c9e78719e64,2,voucher_indisponivel,ganho,42756,42815,51.07,recusado,disputando
72c1981e7d8a8581c570d2e31a560935,1,fraude,perdido,43269,43327,48.34,aprovado,avaliacao_manual
98dbf8445c584d2354afd1a0ad55c033,2,cobranca_duplicada,perdido,43184,43203,53.24,aprovado,avaliacao_manual
4fba3b9d5278d363d0c484bcbc816584,1,cobranca_duplicada,aberto,43328,43337,166.69,aprovado,avaliacao_manual
4ebed5a2d80995d747c4f4728007b406,1,fraude,sob_analise,43037,43080,45.00,tempo_excedido,avaliacao_manual
5a90bdab22ab69f4095415dd55451b66,2,fraude,ganho,43258,43307,60.86,revisando,disputando
71b725ecf0efc07cbfb6fbc0d5f894af,1,cobranca_duplicada,aberto,42953,43001,108.42,revisando,avaliacao_manual
5b4bb0879cfe7c5a182da9ee3783811c,1,cobranca_duplicada,perdido,42771,42807,55.11,aprovado,avaliacao_manual
d178f14aa2410a12c09bfc8d10df51ad,1,cobranca_duplicada,perdido,43204,43246,180.50,tempo_excedido,aceito
12a762b532552a237f910c72b43281ae,2,cobranca_duplicada,aberto,43375,43429,43.30,tempo_excedido,avaliacao_manual
dca5f2eb158a0d0ad2f5596084f13fc9,2,cobranca_duplicada,aberto,43430,43477,85.13,revisando,avaliacao_manual
567d66becc6262cc863b77907f21089e,1,fraude,aberto,42802,42859,727.10,aprovado,aceito
159d78305b59e6a845e515f3a9e3f02f,2,cobranca_duplicada,perdido,43145,43196,314.21,tempo_excedido,disputando
2c23a7464f6fbc39be8e3a13b9966c54,2,cobranca_duplicada,aberto,42955,42987,45.22,aprovado,disputando
b6a89d6b9a0f7e821a59bdb3e44d8420,2,cobranca_duplicada,sob_analise,43060,43095,13.05,recusado,aceito
7ec78885f0818489a2b5afdff64a81b7,2,voucher_indisponivel,sob_analise,43004,43035,209.12,aprovado,aceito
58cb19858693389b8a5070ce73daa04c,1,cobranca_duplicada,ganho,43040,43093,58.16,tempo_excedido,disputando
38fd57a781f31c3c00a012db1e52f6fa,1,cobranca_duplicada,aberto,43239,43294,84.13,revisando,avaliacao_manual
0c2a184d46c54e6a31e9d7a2a920b4b4,2,cobranca_duplicada,aberto,43289,43321,112.12,aprovado,aceito
0fc03e1de056dec9a7854f5dc85e1ee7,2,fraude,perdido,43416,43453,207.79,recusado,aceito
bb1e19124a79d7567645189d83030101,1,voucher_indisponivel,perdido,43070,43102,12.98,aprovado,aceito
2d8d686ea253f4d2cdfc519f2840fea3,1,fraude,ganho,43324,43367,45.07,aprovado,disputando
602cbc1dba09db685a591cda4cb07c56,2,voucher_indisponivel,aberto,43289,43345,62.78,aprovado,disputando
a8855ad9dbd6bd7a3fddd86f1ac4011b,1,cobranca_duplicada,sob_analise,43138,43175,71.53,aprovado,disputando
7d695cbb791e6b56ac8a913e1fa9fbe8,2,cobranca_duplicada,ganho,42999,43038,29.09,revisando,disputando
a8dcdaca6b71b71297497af76297b1d0,2,cobranca_duplicada,aberto,43124,43162,75.17,aprovado,disputando
21dc00cebbf91043aad476465c49c42f,1,cobranca_duplicada,perdido,43270,43300,116.90,recusado,avaliacao_manual
6dccfb3ecc8d480f75f2b28c745a30fd,1,cobranca_duplicada,ganho,42807,42865,51.14,revisando,avaliacao_manual
5355341d3b3fe35edbd80e7c7898551f,2,cobranca_duplicada,aberto,43320,43352,275.20,revisando,disputando
ec807fe5bae575f10d2ea7ea344c4ab2,2,cobranca_duplicada,perdido,42973,43018,95.64,tempo_excedido,disputando
b03d24bc2c3c00492bf0488341fac11d,1,voucher_indisponivel,perdido,43080,43082,17.90,aprovado,disputando
4b3b5fc7398939e35a47fe5a8c0be5cb,2,cobranca_duplicada,aberto,43289,43340,30.27,revisando,aceito
0807e3831ca17d1d980903674c61d019,1,cobranca_duplicada,ganho,42740,42751,274.71,aprovado,aceito
0f2fc60f7acb6782b5490389a5a89c08,2,cobranca_duplicada,sob_analise,43375,43434,44.87,revisando,disputando
dcd37d4b107e3f9e086e4b0ff4d087e3,1,cobranca_duplicada,sob_analise,43237,43257,62.63,tempo_excedido,disputando
ce8bc9d1350f5e9b6b22fcf981df3aa2,1,cobranca_duplicada,aberto,42827,42864,79.93,tempo_excedido,aceito
496e132afac00fbb1272944c4c0c1d49,1,cobranca_duplicada,ganho,42977,42986,105.38,aprovado,aceito
73e0f16a25c4d33221c6032d3bdb2680,2,cobranca_duplicada,perdido,43121,43159,410.36,recusado,aceito
66cbf9f31647802b60c0db44f2924ecb,2,cobranca_duplicada,ganho,42966,43015,190.00,revisando,aceito
a7369745f22345ef2b1cbfc57e4e0a73,1,cobranca_duplicada,aberto,43284,43303,128.95,revisando,aceito
6d92b8b8958a7955c3184410f45293f3,2,cobranca_duplicada,ganho,43089,43144,184.52,aprovado,disputando
d715d369c36bd59d99abd5ed62940530,1,cobranca_duplicada,sob_analise,43332,43372,95.21,revisando,disputando
0d4a6a514fd319d11eda911eda30da6a,1,fraude,perdido,42768,42775,104.12,aprovado,aceito
f907037403c50e681d45e8e55ba27420,2,cobranca_duplicada,sob_analise,43350,43355,78.69,recusado,disputando
622f616838747771f377b27f47f2d21a,2,fraude,aberto,43098,43145,110.04,recusado,aceito
c7510fe2bce3ab54854dc588ce4d187c,1,cobranca_duplicada,aberto,42747,42789,220.12,aprovado,aceito
b01d2b10f2ee7aa7aad90c41c372e2b2,2,cobranca_duplicada,ganho,43028,43052,195.00,aprovado,aceito
0c1e8da95f0bc94596b6e3571ba53a33,2,cobranca_duplicada,aberto,42997,43045,259.64,tempo_excedido,disputando
4ea1a4c03356983fb0ac9ab44a7b03cf,1,fraude,ganho,43198,43239,116.74,aprovado,disputando
0ad3fdda3076a1be91b13c89f2049266,1,cobranca_duplicada,aberto,43358,43365,207.62,aprovado,disputando
55acfaef63e1cd8c8f71ab8e79b84ee0,2,cobranca_duplicada,sob_analise,42749,42760,190.37,tempo_excedido,disputando
086d49a75db554056a171c0c706a7e18,1,fraude,sob_analise,43138,43147,175.50,revisando,avaliacao_manual
cedd898e1a953e9a8f3d763a364f6717,1,voucher_indisponivel,perdido,43016,43065,44.00,recusado,aceito
d1804dbdc6ea61e2dc9bf965e7ffffa2,2,fraude,perdido,42838,42868,1019.11,aprovado,aceito
fdda37c607e545cc35b20ab1eb1a057a,1,cobranca_duplicada,aberto,43440,43481,62.22,aprovado,disputando
9cdf5eee30c936e5a33b193998e40d07,1,cobranca_duplicada,sob_analise,42864,42867,209.46,tempo_excedido,disputando
cb6c4a73c3a96d368b2eb15d29d0a243,2,mercadoria_nao_recebida,aberto,43180,43202,37.04,recusado,avaliacao_manual
3bca49014e80b5b5ce060f17ea5baed5,2,cobranca_duplicada,ganho,42886,42926,41.69,recusado,aceito
870262a84754d5ee151a8be2554a5bc6,1,cobranca_duplicada,sob_analise,42890,42941,164.81,revisando,aceito
4642b5eb7edc14a4a0dd2c2eb7b68e14,1,cobranca_duplicada,perdido,43338,43358,70.72,aprovado,disputando
fda9a222267a9db0d0831209bfe668e7,2,cobranca_duplicada,perdido,43304,43336,298.99,aprovado,disputando
0afd81117f1c67a42890fb705304cb8d,2,cobranca_duplicada,sob_analise,43405,43453,223.22,revisando,avaliacao_manual
1e3f2509cd71acdf7490e4a3a2fa6e18,2,cobranca_duplicada,sob_analise,43216,43223,67.52,recusado,aceito
d4618e481090308279190e070dfc3c4b,2,voucher_indisponivel,perdido,43129,43136,50.00,recusado,avaliacao_manual
0d2c1a413f6aa3a36b8bb940b028f930,1,voucher_indisponivel,perdido,42884,42904,175.26,revisando,aceito
1e7aa60419488b934fe799d6faad8b7b,2,cobranca_duplicada,aberto,42872,42897,33.68,revisando,disputando
77ca6260968df56621a018444bec0e59,2,fraude,sob_analise,42857,42902,78.99,recusado,avaliacao_manual
7ff6698abef65b2c5105240280827312,1,cobranca_duplicada,sob_analise,43458,43493,137.74,aprovado,disputando
bf1f33df43577a77207c702c39eb3056,2,fraude,aberto,43136,43180,58.00,revisando,aceito
3ad9432597e4e8eefaceb98b147cc00f,1,cobranca_duplicada,aberto,43317,43341,325.10,recusado,aceito
d5f3b6e7ae8e5aa83021d755e9e2c451,2,cobranca_duplicada,aberto,42898,42938,147.13,aprovado,avaliacao_manual
7db9d39a5077a2cbe00cfad310d2a938,2,cobranca_duplicada,ganho,42998,43011,89.67,recusado,disputando
d95fe33125690d67196ca4e9b56eee2e,2,cobranca_duplicada,aberto,43272,43324,82.03,aprovado,aceito
77715dc96ea49747370a3a70f405f66c,1,cobranca_duplicada,aberto,43186,43234,211.18,revisando,aceito
6e0a47b1af62bf9751afb7756ae1b82a,1,cobranca_duplicada,aberto,43384,43423,178.74,aprovado,avaliacao_manual
68e4d7b489562de5ca0a4486d7d0c3d8,2,cobranca_duplicada,perdido,43215,43219,77.80,revisando,avaliacao_manual
bef797897a2dddfbb08f9dff9c5ef7b7,1,voucher_indisponivel,perdido,42893,42905,96.31,revisando,disputando
344c86e9cc82d497519e09dc351d28ff,1,cobranca_duplicada,sob_analise,43080,43097,101.73,revisando,avaliacao_manual
844ec50f4de4b51c2905edc92cfff82d,1,fraude,sob_analise,42993,42994,253.06,tempo_excedido,aceito
b36a19a1d044f4328c2b659fea4d8dbf,1,fraude,perdido,42946,42963,82.56,revisando,disputando
9d055ecc79e567092196d9511b113990,1,fraude,aberto,43028,43030,106.90,aprovado,disputando
211899bcbbeda5f1f5d057442dabb91a,1,cobranca_duplicada,aberto,42986,42992,300.48,aprovado,disputando
de2076727d0a51dfe4889b9cf85198e6,2,cobranca_duplicada,aberto,43215,43259,27.38,revisando,aceito
682779e328058fb2b64a2d79f9855a27,2,cobranca_duplicada,aberto,43270,43328,33.62,aprovado,avaliacao_manual
b7dd6e83a855d2ed0804d8ff84535092,1,cobranca_duplicada,sob_analise,42838,42849,148.20,aprovado,disputando
a794d432d0990aa47220cda510a0a872,2,cobranca_duplicada,perdido,43455,43508,249.02,aprovado,aceito
a62bfc6bc99b59ccb234aa5366297fcb,2,cobranca_duplicada,ganho,43239,43282,207.73,aprovado,avaliacao_manual
25d3716d0097db13efad1ec47ea26551,2,voucher_indisponivel,sob_analise,42983,43001,48.30,tempo_excedido,disputando
1c6165cd5363fa320f7e1a1245d2f36a,2,fraude,perdido,43084,43124,209.32,tempo_excedido,avaliacao_manual
a14f7f38d99c7aba5db1566db11660a2,1,cobranca_duplicada,aberto,43347,43372,99.70,aprovado,avaliacao_manual
4759b488dfc55eb259b216bb6d93ce48,2,cobranca_duplicada,aberto,43019,43058,173.68,revisando,avaliacao_manual
49f44536aa73471aee96794e10af4261,2,voucher_indisponivel,ganho,42790,42818,82.72,aprovado,aceito
e980e6b7eb7563bd75881a2f323e3e78,1,cobranca_duplicada,ganho,43228,43274,38.01,tempo_excedido,disputando
9e730e42ec63989bb7af89311765b6ad,1,cobranca_duplicada,aberto,43302,43318,76.66,aprovado,disputando
7dcc6df2be2e64c78a83397fceadea30,2,cobranca_duplicada,sob_analise,43057,43069,158.10,tempo_excedido,disputando
0358c6f73774fe4d4ea9b936ce61ab2a,2,cobranca_duplicada,ganho,43409,43450,89.09,aprovado,aceito
8fbf78773c7c8165b1fcbc024f923678,2,cobranca_duplicada,ganho,43325,43377,93.48,aprovado,avaliacao_manual
5c60201855c651a0c7a1709102d55942,2,fraude,ganho,43152,43181,103.15,revisando,aceito
2927bfd9342aab183f5fe48c4a8a397d,2,cobranca_duplicada,sob_analise,43007,43030,119.79,aprovado,disputando
539a1383b0bd9b963044945e607f1aca,2,cobranca_duplicada,aberto,43174,43195,188.06,revisando,avaliacao_manual
022c0ddf029d7d3ba3d83bd524805629,1,mercadoria_nao_recebida,sob_analise,43434,43450,105.66,recusado,aceito
2e0f7705cce568d0fe13d933d7165c79,2,fraude,aberto,42931,42984,125.04,aprovado,aceito
6f6785dde266434130a2aa8af06a52b7,2,cobranca_duplicada,perdido,42923,42974,98.68,recusado,aceito
1871eea34c05e21129b1a6a25e0ec985,1,cobranca_duplicada,sob_analise,42997,43045,41.68,aprovado,aceito
f85b47957bb21d303dabed9052490610,1,fraude,sob_analise,43279,43320,86.68,recusado,avaliacao_manual
88236ec3283901ac03893885acd80574,1,cobranca_duplicada,ganho,43096,43141,69.93,revisando,aceito
1d50a1ce4cf6a22155891f66fb4117b0,1,fraude,sob_analise,43300,43326,66.64,aprovado,avaliacao_manual
ee45dfe627ec3b1264901bd8b344389e,2,cobranca_duplicada,sob_analise,43011,43048,52.04,tempo_excedido,aceito
7ea64b9b8029d78ab2a77b1d4df4a008,2,cobranca_duplicada,perdido,43224,43246,136.86,aprovado,disputando
6c15888cd708d4c1487eb36753212d69,2,cobranca_duplicada,perdido,42882,42933,42.03,recusado,aceito
a526fe23020ad8b0d2b1081b7f769452,2,voucher_indisponivel,ganho,42760,42770,349.49,aprovado,aceito
2ce193276df0831b86cf55d9c47ce8a8,2,cobranca_duplicada,aberto,43408,43415,59.82,aprovado,disputando
e453260163d404cf3b07e977df27f993,2,cobranca_duplicada,ganho,43262,43271,313.54,revisando,avaliacao_manual
9c14756d0113f66be55ca07456df3393,1,voucher_indisponivel,ganho,43413,43438,1.39,aprovado,aceito
4f73244a226bb31dd99853458f70c537,2,cobranca_duplicada,aberto,42763,42809,203.09,recusado,aceito
96139d82556aff8edd1cfcfdc11a632b,1,cobranca_duplicada,aberto,43235,43250,182.92,recusado,disputando
72096fec7f0a5c65db72ae549c086803,1,cobranca_duplicada,perdido,42813,42826,518.25,recusado,avaliacao_manual
ebb615f4359b27e961316b3959532f6c,2,cobranca_duplicada,aberto,43086,43128,43.27,recusado,disputando
34ce4b17ec05e81a70a78a7ff7a76930,1,cobranca_duplicada,ganho,43153,43199,108.58,recusado,aceito
3935314843d69e339825d1b0d7f6ebc0,2,cobranca_duplicada,sob_analise,43035,43061,108.88,aprovado,avaliacao_manual
ace2f5e557f007a558a5ac18666e2a48,1,cobranca_duplicada,sob_analise,43014,43035,117.15,revisando,aceito
3aa2600d02e113fa1145a76a2e90185f,2,cobranca_duplicada,aberto,42831,42854,119.45,revisando,disputando
2890d3fdedd4ebbfddbff344d0c11ac6,1,voucher_indisponivel,perdido,43309,43353,24.10,aprovado,aceito
dea423aff47d60bcd5f0678234bf8c3f,2,cobranca_duplicada,sob_analise,43416,43444,210.29,aprovado,disputando
d0bce34c31d4494a153aa82c468152c4,2,cobranca_duplicada,ganho,43217,43268,2681.29,tempo_excedido,disputando
18448ffe871a865ac41ace28ce8e5079,2,fraude,ganho,43323,43361,73.34,revisando,avaliacao_manual
ee8dfce1f9bd464688d3b8906b0a4c12,2,cobranca_duplicada,ganho,42980,42992,105.70,revisando,disputando
94f1c6e75d7f8c25a1094c0f45ac1a07,2,cobranca_duplicada,perdido,43337,43361,113.13,revisando,avaliacao_manual
c9a34c30282dc36d017bc912f8d8dc91,1,cobranca_duplicada,ganho,42839,42852,262.24,aprovado,avaliacao_manual
19c52b120a24c6403bcd081593a2019c,1,cobranca_duplicada,sob_analise,43006,43046,62.69,revisando,avaliacao_manual
04784f58d6d77df7f4c12da82a4577dc,1,cobranca_duplicada,perdido,43444,43492,73.05,revisando,avaliacao_manual
f93af565de05d2427790ad8d0368a80e,2,cobranca_duplicada,ganho,43106,43108,88.31,aprovado,avaliacao_manual
e10784ce2ff19f0a34f8b748efac518a,1,cobranca_duplicada,aberto,42854,42908,170.28,aprovado,disputando
5f890a619c8d23b671705de61578d238,2,cobranca_duplicada,aberto,42958,42997,52.53,aprovado,disputando
7f81a8a172eddc4f7afaf02eb94ab824,2,cobranca_duplicada,perdido,43356,43368,35.07,recusado,avaliacao_manual
98e5161ba292a2032d586ecc01ac0c87,1,cobranca_duplicada,sob_analise,42983,43022,171.79,aprovado,disputando
993700cc0c9685feb14c9aa73eafe294,1,cobranca_duplicada,ganho,43167,43218,453.76,aprovado,avaliacao_manual
